Country_Name;Country_Code;Year;AG_LND_FRST_ZS;CC_PER_RNK;EG_CFT_ACCS_ZS;EG_ELC_ACCS_ZS;EG_USE_ELEC_KH_PC;EN_GHG_CO2_PC_CE_AR5;FP_CPI_TOTL_ZG;HD_HCI_OVRL;IQ_CPA_ENVR_XQ;NY_GDP_MKTP_CD;NY_GDP_MKTP_KD_ZG;NY_GDP_PCAP_PP_CD;SI_DST_05TH_20;SI_DST_FRST_20;SI_POV_GINI;SI_POV_NAHC;SL_UEM_TOTL_ZS;SP_DYN_IMRT_IN;SP_DYN_LE00_FE_IN;SP_DYN_LE00_IN;SP_DYN_LE00_MA_IN;SP_URB_TOTL_IN_ZS;Mineral;Unidad;Valor;Tipo
Trinidad and Tobago;TTO;2020;44,4814814814815;48,0952377319336;100;100;6438,74956556732;21,7835336296621;0,598986330824643;0,603487730026245;;20807716174,0546;-9,07787689348437;26627,9558992201;;;;;4,206;18,6;76,044;72,645;69,36;53,214;Petroleum;(t);3600510;Mineral Fuels
Trinidad and Tobago;TTO;2021;44,3996101364522;46,1904754638672;100;100;6459,68946106856;20,9561130131227;2,05922746915458;;;24496397204,7176;-1,03742621022469;30826,2088114142;;;;;4,446;18,1;74,481;71,111;67,905;53,265;Nat, Gas;(Mio m3);25425;Mineral Fuels
Trinidad and Tobago;TTO;2021;44,3996101364522;46,1904754638672;100;100;6459,68946106856;20,9561130131227;2,05922746915458;;;24496397204,7176;-1,03742621022469;30826,2088114142;;;;;4,446;18,1;74,481;71,111;67,905;53,265;Petroleum;(t);3652900;Mineral Fuels
Trinidad and Tobago;TTO;2022;44,317738791423;40,5660362243652;100;100;6590,98480383364;20,4446461976636;5,82838638517959;;;30053446092,0128;1,48223484044745;33556,4643201531;;;;;4,383;17,6;76,522;73,331;70,214;53,34;Nat, Gas;(Mio m3);26735;Mineral Fuels
Trinidad and Tobago;TTO;2022;44,317738791423;40,5660362243652;100;100;6590,98480383364;20,4446461976636;5,82838638517959;;;30053446092,0128;1,48223484044745;33556,4643201531;;;;;4,383;17,6;76,522;73,331;70,214;53,34;Petroleum;(t);3524510;Mineral Fuels
Trinidad and Tobago;TTO;2023;;41,0377349853516;;98,7;;19,9020116854721;4,62930242419968;;;27372285697,9477;1,34767518168188;35188,5349159275;;;;;4,21;17,2;76,683;73,49;70,378;53,439;Nat, Gas;(Mio m3);25715;Mineral Fuels
Trinidad and Tobago;TTO;2023;;41,0377349853516;;98,7;;19,9020116854721;4,62930242419968;;;27372285697,9477;1,34767518168188;35188,5349159275;;;;;4,21;17,2;76,683;73,49;70,378;53,439;Petroleum;(t);3236260;Mineral Fuels
Tunisia;TUN;2016;4,48384397528321;52,8571434020996;99,8;100;1442,05656261943;2,58992491244006;3,62939937384381;;;44360072680,4476;1,11742594891074;10993,6638464521;;;;;15,557;15,8;77,588;75,007;72,53;68,346;Iron;(t);113800;Iron & Ferro-Alloy Metals
Tunisia;TUN;2016;4,48384397528321;52,8571434020996;99,8;100;1442,05656261943;2,58992491244006;3,62939937384381;;;44360072680,4476;1,11742594891074;10993,6638464521;;;;;15,557;15,8;77,588;75,007;72,53;68,346;Baryte;(t);10000;Industrial Minerals
Tunisia;TUN;2016;4,48384397528321;52,8571434020996;99,8;100;1442,05656261943;2,58992491244006;3,62939937384381;;;44360072680,4476;1,11742594891074;10993,6638464521;;;;;15,557;15,8;77,588;75,007;72,53;68,346;Gypsum;(t);902394;Industrial Minerals
Tunisia;TUN;2016;4,48384397528321;52,8571434020996;99,8;100;1442,05656261943;2,58992491244006;3,62939937384381;;;44360072680,4476;1,11742594891074;10993,6638464521;;;;;15,557;15,8;77,588;75,007;72,53;68,346;Phosphates;(t);1062400;Industrial Minerals
Tunisia;TUN;2016;4,48384397528321;52,8571434020996;99,8;100;1442,05656261943;2,58992491244006;3,62939937384381;;;44360072680,4476;1,11742594891074;10993,6638464521;;;;;15,557;15,8;77,588;75,007;72,53;68,346;Salt;(t);1346026;Industrial Minerals
Tunisia;TUN;2016;4,48384397528321;52,8571434020996;99,8;100;1442,05656261943;2,58992491244006;3,62939937384381;;;44360072680,4476;1,11742594891074;10993,6638464521;;;;;15,557;15,8;77,588;75,007;72,53;68,346;Nat, Gas;(Mio m3);2236;Mineral Fuels
Tunisia;TUN;2016;4,48384397528321;52,8571434020996;99,8;100;1442,05656261943;2,58992491244006;3,62939937384381;;;44360072680,4476;1,11742594891074;10993,6638464521;;;;;15,557;15,8;77,588;75,007;72,53;68,346;Petroleum;(t);2438315;Mineral Fuels
Tunisia;TUN;2017;4,4936920700309;50,9523811340332;99,8;100;1457,53426162555;2,60017211281441;5,30884839565844;0,508;;42163530590,9462;2,23783867965943;11288,7800135085;;;;;15,33;15,5;77,798;75,177;72,659;68,642;Iron;(t);106900;Iron & Ferro-Alloy Metals
Tunisia;TUN;2017;4,4936920700309;50,9523811340332;99,8;100;1457,53426162555;2,60017211281441;5,30884839565844;0,508;;42163530590,9462;2,23783867965943;11288,7800135085;;;;;15,33;15,5;77,798;75,177;72,659;68,642;Baryte;(t);10000;Industrial Minerals
Tunisia;TUN;2017;4,4936920700309;50,9523811340332;99,8;100;1457,53426162555;2,60017211281441;5,30884839565844;0,508;;42163530590,9462;2,23783867965943;11288,7800135085;;;;;15,33;15,5;77,798;75,177;72,659;68,642;Gypsum;(t);944245;Industrial Minerals
Tunisia;TUN;2017;4,4936920700309;50,9523811340332;99,8;100;1457,53426162555;2,60017211281441;5,30884839565844;0,508;;42163530590,9462;2,23783867965943;11288,7800135085;;;;;15,33;15,5;77,798;75,177;72,659;68,642;Phosphates;(t);1145300;Industrial Minerals
Tunisia;TUN;2017;4,4936920700309;50,9523811340332;99,8;100;1457,53426162555;2,60017211281441;5,30884839565844;0,508;;42163530590,9462;2,23783867965943;11288,7800135085;;;;;15,33;15,5;77,798;75,177;72,659;68,642;Salt;(t);1403537;Industrial Minerals
Tunisia;TUN;2017;4,4936920700309;50,9523811340332;99,8;100;1457,53426162555;2,60017211281441;5,30884839565844;0,508;;42163530590,9462;2,23783867965943;11288,7800135085;;;;;15,33;15,5;77,798;75,177;72,659;68,642;Nat, Gas;(Mio m3);2094;Mineral Fuels
Tunisia;TUN;2017;4,4936920700309;50,9523811340332;99,8;100;1457,53426162555;2,60017211281441;5,30884839565844;0,508;;42163530590,9462;2,23783867965943;11288,7800135085;;;;;15,33;15,5;77,798;75,177;72,659;68,642;Petroleum;(t);2065930;Mineral Fuels
Tunisia;TUN;2018;4,50354016477858;53,3333320617676;99,8;99,8;1464,78938361724;2,56551477479012;7,30759176031652;0,509609520435333;;42686504459,801;2,62493010870395;11841,4061980603;;;;;15,459;15,1;78,007;75,37;72,834;68,945;Iron;(t);95000;Iron & Ferro-Alloy Metals
Tunisia;TUN;2018;4,50354016477858;53,3333320617676;99,8;99,8;1464,78938361724;2,56551477479012;7,30759176031652;0,509609520435333;;42686504459,801;2,62493010870395;11841,4061980603;;;;;15,459;15,1;78,007;75,37;72,834;68,945;Baryte;(t);10000;Industrial Minerals
Tunisia;TUN;2018;4,50354016477858;53,3333320617676;99,8;99,8;1464,78938361724;2,56551477479012;7,30759176031652;0,509609520435333;;42686504459,801;2,62493010870395;11841,4061980603;;;;;15,459;15,1;78,007;75,37;72,834;68,945;Gypsum;(t);984031;Industrial Minerals
Tunisia;TUN;2018;4,50354016477858;53,3333320617676;99,8;99,8;1464,78938361724;2,56551477479012;7,30759176031652;0,509609520435333;;42686504459,801;2,62493010870395;11841,4061980603;;;;;15,459;15,1;78,007;75,37;72,834;68,945;Phosphates;(t);812800;Industrial Minerals
Tunisia;TUN;2018;4,50354016477858;53,3333320617676;99,8;99,8;1464,78938361724;2,56551477479012;7,30759176031652;0,509609520435333;;42686504459,801;2,62493010870395;11841,4061980603;;;;;15,459;15,1;78,007;75,37;72,834;68,945;Salt;(t);2116972;Industrial Minerals
Tunisia;TUN;2018;4,50354016477858;53,3333320617676;99,8;99,8;1464,78938361724;2,56551477479012;7,30759176031652;0,509609520435333;;42686504459,801;2,62493010870395;11841,4061980603;;;;;15,459;15,1;78,007;75,37;72,834;68,945;Nat, Gas;(Mio m3);1950;Mineral Fuels
Tunisia;TUN;2018;4,50354016477858;53,3333320617676;99,8;99,8;1464,78938361724;2,56551477479012;7,30759176031652;0,509609520435333;;42686504459,801;2,62493010870395;11841,4061980603;;;;;15,459;15,1;78,007;75,37;72,834;68,945;Petroleum;(t);2027230;Mineral Fuels
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Iron;(t);100700;Iron & Ferro-Alloy Metals
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Baryte;(t);10000;Industrial Minerals
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Gypsum;(t);946892;Industrial Minerals
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Phosphates;(t);1124700;Industrial Minerals
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Salt;(t);2039781;Industrial Minerals
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Nat, Gas;(Mio m3);1780;Mineral Fuels
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Petroleum;(t);1859060;Mineral Fuels
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Lead;(t);300;Non-Ferrous Metals
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Zinc;(t);1500;Non-Ferrous Metals
Tunisia;TUN;2019;4,51338825952626;50,9523811340332;99,8;100;1533,80006418483;2,54660999786023;6,72007532863799;;;41905642418,825;1,58784665466504;12494,7905733455;;;;;17,153;14,4;78,259;75,599;73,038;69,254;Salt;(t);1966528;Industrial Minerals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Iron;(t);92800;Iron & Ferro-Alloy Metals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Baryte;(t);10000;Industrial Minerals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Gypsum;(t);890000;Industrial Minerals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Phosphates;(t);911800;Industrial Minerals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Salt;(t);1630000;Industrial Minerals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Nat, Gas;(Mio m3);1850;Mineral Fuels
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Petroleum;(t);1748400;Mineral Fuels
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Iron;(t);93400;Iron & Ferro-Alloy Metals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Lead;(t);900;Non-Ferrous Metals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Zinc;(t);1000;Non-Ferrous Metals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Salt;(t);1666075;Industrial Minerals
Tunisia;TUN;2020;4,52323635427395;50,9523811340332;99,9;99,9;1423,24360072781;2,39808445875947;5,63415115897625;0,516809940338135;;42491780918,361;-9,01193412390238;11918,066205483;;;;;17,656;13,5;77,745;75,004;72,397;69,568;Petroleum;(t);1726250;Mineral Fuels
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Iron;(t);143900;Iron & Ferro-Alloy Metals
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Lead;(t);1500;Non-Ferrous Metals
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Zinc;(t);1900;Non-Ferrous Metals
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Baryte;(t);11100;Industrial Minerals
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Gypsum;(t);908130;Industrial Minerals
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Phosphates;(t);1080700;Industrial Minerals
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Salt;(t);1889614;Industrial Minerals
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Nat, Gas;(Mio m3);2240;Mineral Fuels
Tunisia;TUN;2021;4,53308444902163;46,6666679382324;99,9;99,9;1519,59286298466;2,57407859587594;5,706350208307;;;46812290143,344;4,7363207484732;12375,3429338664;41,6;7,7;33,7;16,6;16,611;12,5;75,82;72,893;70,195;69,888;Petroleum;(t);2079000;Mineral Fuels
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Iron;(t);133600;Iron & Ferro-Alloy Metals
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Lead;(t);900;Non-Ferrous Metals
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Zinc;(t);1400;Non-Ferrous Metals
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Baryte;(t);10000;Industrial Minerals
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Gypsum;(t);900000;Industrial Minerals
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Phosphates;(t);1033300;Industrial Minerals
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Salt;(t);1900000;Industrial Minerals
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Nat, Gas;(Mio m3);2030;Mineral Fuels
Tunisia;TUN;2022;4,54293254376931;45,2830200195312;99,9;100;1595,4672096668;2,5131661525295;8,30646124447623;;;44579761022,8993;2,67331821840567;13532,6380391977;;;;;15,3;11,5;78,712;76,05;73,456;70,214;Petroleum;(t);1757000;Mineral Fuels
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Iron;(t);135000;Iron & Ferro-Alloy Metals
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Lead;(t);1000;Non-Ferrous Metals
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Zinc;(t);1600;Non-Ferrous Metals
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Baryte;(t);10000;Industrial Minerals
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Gypsum;(t);900000;Industrial Minerals
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Phosphates;(t);844200;Industrial Minerals
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Salt;(t);1900000;Industrial Minerals
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Nat, Gas;(Mio m3);1843;Mineral Fuels
Tunisia;TUN;2023;;42,9245300292969;;100;;2,58167109014427;9,32899597507865;;;48529595416,6533;0,0391565674939329;13931,8593241649;;;;;15,106;10,6;79,149;76,508;73,918;70,544;Petroleum;(t);1704000;Mineral Fuels
Turkmenistan;TKM;2016;8,78215904496414;6,1904764175415;99,9;100;2717,43531213085;10,313864328862;;;;36169428571,4286;6,1999999664301;12919,371222426;;;;;4,031;34;72,153;69,142;65,805;50,728;Bentonite;(t);10000;Industrial Minerals
Turkmenistan;TKM;2016;8,78215904496414;6,1904764175415;99,9;100;2717,43531213085;10,313864328862;;;;36169428571,4286;6,1999999664301;12919,371222426;;;;;4,031;34;72,153;69,142;65,805;50,728;Potash;(t);;Industrial Minerals
Turkmenistan;TKM;2016;8,78215904496414;6,1904764175415;99,9;100;2717,43531213085;10,313864328862;;;;36169428571,4286;6,1999999664301;12919,371222426;;;;;4,031;34;72,153;69,142;65,805;50,728;Salt;(t);100000;Industrial Minerals
Turkmenistan;TKM;2016;8,78215904496414;6,1904764175415;99,9;100;2717,43531213085;10,313864328862;;;;36169428571,4286;6,1999999664301;12919,371222426;;;;;4,031;34;72,153;69,142;65,805;50,728;Sulfur;(t);400000;Industrial Minerals
Turkmenistan;TKM;2016;8,78215904496414;6,1904764175415;99,9;100;2717,43531213085;10,313864328862;;;;36169428571,4286;6,1999999664301;12919,371222426;;;;;4,031;34;72,153;69,142;65,805;50,728;Nat, Gas;(Mio m3);69400;Mineral Fuels
Turkmenistan;TKM;2016;8,78215904496414;6,1904764175415;99,9;100;2717,43531213085;10,313864328862;;;;36169428571,4286;6,1999999664301;12919,371222426;;;;;4,031;34;72,153;69,142;65,805;50,728;Petroleum;(t);11397000;Mineral Fuels
Turkmenistan;TKM;2017;8,78215904496414;7,14285707473755;99,9;100;2679,55072190041;10,0807261527132;;;;37926285714,2857;6,50000004682975;13278,4030353381;;;;;4,044;34,2;72,172;69,19;65,862;51,153;Bentonite;(t);10000;Industrial Minerals
Turkmenistan;TKM;2017;8,78215904496414;7,14285707473755;99,9;100;2679,55072190041;10,0807261527132;;;;37926285714,2857;6,50000004682975;13278,4030353381;;;;;4,044;34,2;72,172;69,19;65,862;51,153;Potash;(t);0;Industrial Minerals
Turkmenistan;TKM;2017;8,78215904496414;7,14285707473755;99,9;100;2679,55072190041;10,0807261527132;;;;37926285714,2857;6,50000004682975;13278,4030353381;;;;;4,044;34,2;72,172;69,19;65,862;51,153;Salt;(t);100000;Industrial Minerals
Turkmenistan;TKM;2017;8,78215904496414;7,14285707473755;99,9;100;2679,55072190041;10,0807261527132;;;;37926285714,2857;6,50000004682975;13278,4030353381;;;;;4,044;34,2;72,172;69,19;65,862;51,153;Sulfur;(t);200000;Industrial Minerals
Turkmenistan;TKM;2017;8,78215904496414;7,14285707473755;99,9;100;2679,55072190041;10,0807261527132;;;;37926285714,2857;6,50000004682975;13278,4030353381;;;;;4,044;34,2;72,172;69,19;65,862;51,153;Nat, Gas;(Mio m3);70600;Mineral Fuels
Turkmenistan;TKM;2017;8,78215904496414;7,14285707473755;99,9;100;2679,55072190041;10,0807261527132;;;;37926285714,2857;6,50000004682975;13278,4030353381;;;;;4,044;34,2;72,172;69,19;65,862;51,153;Petroleum;(t);10950000;Mineral Fuels
Turkmenistan;TKM;2018;8,78215904496414;7,61904764175415;99,9;100;2780,54740693595;9,73066883989901;;;;40765428571,4286;6,19999994137119;14368,4621432532;;;;;4,044;34,1;72,231;69,272;65,944;51,593;Bentonite;(t);10000;Industrial Minerals
Turkmenistan;TKM;2018;8,78215904496414;7,61904764175415;99,9;100;2780,54740693595;9,73066883989901;;;;40765428571,4286;6,19999994137119;14368,4621432532;;;;;4,044;34,1;72,231;69,272;65,944;51,593;Potash;(t);15200;Industrial Minerals
Turkmenistan;TKM;2018;8,78215904496414;7,61904764175415;99,9;100;2780,54740693595;9,73066883989901;;;;40765428571,4286;6,19999994137119;14368,4621432532;;;;;4,044;34,1;72,231;69,272;65,944;51,593;Salt;(t);100000;Industrial Minerals
Turkmenistan;TKM;2018;8,78215904496414;7,61904764175415;99,9;100;2780,54740693595;9,73066883989901;;;;40765428571,4286;6,19999994137119;14368,4621432532;;;;;4,044;34,1;72,231;69,272;65,944;51,593;Sulfur;(t);480000;Industrial Minerals
Turkmenistan;TKM;2018;8,78215904496414;7,61904764175415;99,9;100;2780,54740693595;9,73066883989901;;;;40765428571,4286;6,19999994137119;14368,4621432532;;;;;4,044;34,1;72,231;69,272;65,944;51,593;Nat, Gas;(Mio m3);70000;Mineral Fuels
Turkmenistan;TKM;2018;8,78215904496414;7,61904764175415;99,9;100;2780,54740693595;9,73066883989901;;;;40765428571,4286;6,19999994137119;14368,4621432532;;;;;4,044;34,1;72,231;69,272;65,944;51,593;Petroleum;(t);10640000;Mineral Fuels
Turkmenistan;TKM;2019;8,78215904496414;7,61904764175415;99,9;99,9;2577,18170519922;9,62363887768624;;;;45232857142,8571;6,30000004226711;15477,7237643978;;;;;4,043;33,8;72,309;69,405;66,105;52,048;Bentonite;(t);10000;Industrial Minerals
Turkmenistan;TKM;2019;8,78215904496414;7,61904764175415;99,9;99,9;2577,18170519922;9,62363887768624;;;;45232857142,8571;6,30000004226711;15477,7237643978;;;;;4,043;33,8;72,309;69,405;66,105;52,048;Potash;(t);11100;Industrial Minerals
Turkmenistan;TKM;2019;8,78215904496414;7,61904764175415;99,9;99,9;2577,18170519922;9,62363887768624;;;;45232857142,8571;6,30000004226711;15477,7237643978;;;;;4,043;33,8;72,309;69,405;66,105;52,048;Salt;(t);100000;Industrial Minerals
Turkmenistan;TKM;2019;8,78215904496414;7,61904764175415;99,9;99,9;2577,18170519922;9,62363887768624;;;;45232857142,8571;6,30000004226711;15477,7237643978;;;;;4,043;33,8;72,309;69,405;66,105;52,048;Sulfur;(t);330000;Industrial Minerals
Turkmenistan;TKM;2019;8,78215904496414;7,61904764175415;99,9;99,9;2577,18170519922;9,62363887768624;;;;45232857142,8571;6,30000004226711;15477,7237643978;;;;;4,043;33,8;72,309;69,405;66,105;52,048;Nat, Gas;(Mio m3);71000;Mineral Fuels
